# timestamp x y z qx qy qz qw
1726035539.411232 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1726035539.512517 -0.000037 0.000265 -0.000223 0.000000 0.000000 -0.000109 1.000000
1726035539.612536 -0.001374 0.000355 -0.001480 0.000000 0.000000 -0.000067 1.000000
1726035539.712510 -0.000647 -0.001046 -0.000389 0.000000 0.000000 0.000184 1.000000
1726035539.811143 -0.000449 0.000668 -0.001152 0.000000 0.000000 0.000084 1.000000
1726035539.911128 -0.000994 0.000769 -0.001472 0.000000 0.000000 -0.000005 1.000000
1726035540.012465 -0.001377 0.000406 -0.001488 0.000000 0.000000 -0.000028 1.000000
1726035540.112530 -0.000843 -0.000666 -0.001113 0.000000 0.000000 0.000084 1.000000
1726035540.212503 -0.001445 0.000627 -0.001817 0.000000 0.000000 -0.000024 1.000000
1726035540.312558 -0.001224 0.000709 -0.001003 0.000000 0.000000 0.000074 1.000000
1726035540.412514 -0.001851 0.001872 -0.001344 0.000000 0.000000 0.000137 1.000000
1726035540.512551 -0.001905 0.001229 -0.000130 0.000000 0.000000 0.000205 1.000000
1726035540.612479 -0.002163 0.000682 0.000286 0.000000 0.000000 0.000286 1.000000
1726035540.712546 -0.002124 0.001302 0.000662 0.000000 0.000000 0.000172 1.000000
1726035540.812524 -0.000738 0.001339 0.000284 0.000000 0.000000 0.000253 1.000000
1726035540.912492 -0.001546 0.002003 -0.001698 0.000000 0.000000 0.000156 1.000000
1726035541.012540 -0.000603 0.001064 -0.000523 0.000000 0.000000 0.000368 1.000000
1726035541.112509 -0.001694 0.002662 -0.000055 0.000000 0.000000 0.000151 1.000000
1726035541.212548 -0.001396 0.000560 0.000210 0.000000 0.000000 0.000320 1.000000
1726035541.312542 -0.000836 0.000489 0.002418 0.000000 0.000000 0.000291 1.000000
1726035541.412452 -0.001339 0.001702 0.001288 0.000000 0.000000 0.000350 1.000000
1726035541.512492 -0.001529 0.001635 0.001080 0.000000 0.000000 0.000327 1.000000
1726035541.612530 -0.001861 0.002710 0.001517 0.000000 0.000000 0.000215 1.000000
1726035541.712410 -0.001092 0.002719 0.000990 0.000000 0.000000 0.000229 1.000000
1726035541.812435 -0.002603 0.002730 0.000897 0.000000 0.000000 0.000249 1.000000
1726035541.912454 -0.002306 0.002410 0.001668 0.000000 0.000000 0.000200 1.000000
1726035542.012474 -0.002325 0.002081 0.002818 0.000000 0.000000 0.000487 1.000000
1726035542.112341 -0.003116 0.002707 0.001024 0.000000 0.000000 0.000450 1.000000
1726035542.212436 -0.003051 0.002519 0.000981 0.000000 0.000000 0.000522 1.000000
1726035542.312324 -0.003536 0.002498 0.001473 0.000000 0.000000 0.000514 1.000000
1726035542.412491 -0.003401 0.002004 0.002336 0.000000 0.000000 0.000425 1.000000
1726035542.512311 -0.003115 0.002309 0.002812 0.000000 0.000000 0.000531 1.000000
1726035542.612293 -0.002621 0.001618 0.002701 0.000000 0.000000 0.000542 1.000000
1726035542.712310 -0.002744 0.001422 0.001645 0.000000 0.000000 0.000687 1.000000
1726035542.812322 -0.002870 0.001418 0.002600 0.000000 0.000000 0.000594 1.000000
1726035542.912390 -0.002952 0.001381 0.002130 0.000000 0.000000 0.000669 1.000000
1726035543.012342 -0.003644 0.002042 0.001990 0.000000 0.000000 0.000757 1.000000
1726035543.112403 -0.002953 0.001168 0.002505 0.000000 0.000000 0.000644 1.000000
1726035543.212356 -0.003782 0.002195 0.002505 0.000000 0.000000 0.000548 1.000000
1726035543.312416 -0.003747 0.001979 0.002217 0.000000 0.000000 0.000518 1.000000
1726035543.412240 -0.003299 0.001662 0.005234 0.000000 0.000000 0.000678 1.000000
1726035543.512382 -0.004258 0.001632 0.003356 0.000000 0.000000 0.000479 1.000000
1726035543.612423 -0.003817 0.002747 0.003250 0.000000 0.000000 0.000518 1.000000
1726035543.712301 -0.004467 0.002181 0.004446 0.000000 0.000000 0.000700 1.000000
1726035543.812345 -0.003567 0.001465 0.003857 0.000000 0.000000 0.000617 1.000000
1726035543.912321 -0.004152 0.001391 0.006775 0.000000 0.000000 0.000793 1.000000
1726035544.012327 -0.004155 0.000750 0.004852 0.000000 0.000000 0.000873 1.000000
1726035544.112332 -0.005118 0.001547 0.004354 0.000000 0.000000 0.000689 1.000000
1726035544.212400 -0.004465 0.000687 0.003663 0.000000 0.000000 0.000828 1.000000
1726035544.312281 -0.005511 0.002314 0.004151 0.000000 0.000000 0.000862 1.000000
1726035544.412224 -0.004763 0.001665 0.004732 0.000000 0.000000 0.001057 0.999999
1726035544.512171 -0.004657 0.000724 0.005716 0.000000 0.000000 0.000979 1.000000
1726035544.612271 -0.005173 0.001096 0.003956 0.000000 0.000000 0.001026 0.999999
1726035544.712198 -0.005346 0.001664 0.004921 0.000000 0.000000 0.001026 0.999999
1726035544.812273 -0.005894 0.002491 0.005029 0.000000 0.000000 0.000884 1.000000
1726035544.912212 -0.006059 0.001725 0.006081 0.000000 0.000000 0.000953 1.000000
1726035545.012197 -0.005959 0.001102 0.005373 0.000000 0.000000 0.000982 1.000000
1726035545.112280 -0.003883 0.000776 0.006033 0.000000 0.000000 0.000934 1.000000
