# timestamp x y z qx qy qz qw
1726035539.411232 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1726035539.512517 -0.013059 -0.030057 0.028954 0.000000 0.000000 0.001042 0.999999
1726035539.612536 -0.002941 -0.020980 0.020158 0.000000 0.000000 0.000400 1.000000
1726035539.712510 0.004252 -0.038963 0.034876 0.000000 0.000000 0.003197 0.999995
1726035539.811143 -0.006331 -0.036152 0.020897 0.000000 0.000000 0.001130 0.999999
1726035539.911128 0.000917 -0.055016 0.038095 0.000000 0.000000 0.002951 0.999996
1726035540.012465 -0.025349 -0.028579 0.027502 0.000000 0.000000 0.001339 0.999999
1726035540.112530 -0.014627 -0.038151 -0.005535 0.000000 0.000000 0.002692 0.999996
1726035540.212503 -0.001575 -0.023366 0.033645 0.000000 0.000000 0.001019 0.999999
1726035540.312558 0.000925 -0.039287 0.021581 0.000000 0.000000 0.000609 1.000000
1726035540.412514 -0.011098 -0.025694 0.048673 0.000000 0.000000 0.000936 1.000000
1726035540.512551 -0.004200 -0.051113 0.094699 0.000000 0.000000 0.001946 0.999998
1726035540.612479 -0.025022 -0.029118 0.068515 0.000000 0.000000 -0.001147 0.999999
1726035540.712546 -0.001415 -0.053901 0.109508 0.000000 0.000000 0.000121 1.000000
1726035540.812524 -0.019404 -0.038655 0.073672 0.000000 0.000000 -0.001135 0.999999
1726035540.912492 -0.016504 -0.022799 0.031912 0.000000 0.000000 -0.000392 1.000000
1726035541.012540 -0.017208 -0.029999 0.048122 0.000000 0.000000 -0.000189 1.000000
1726035541.112509 -0.011050 -0.034451 0.022355 0.000000 0.000000 -0.000998 1.000000
1726035541.212548 0.000162 -0.024818 0.056614 0.000000 0.000000 0.001842 0.999998
1726035541.312542 -0.032909 0.000268 0.042512 0.000000 0.000000 -0.002167 0.999998
1726035541.412452 -0.002414 -0.019134 0.038207 0.000000 0.000000 -0.000067 1.000000
1726035541.512492 0.005037 -0.043430 0.045134 0.000000 0.000000 0.002704 0.999996
1726035541.612530 -0.001454 -0.044270 0.045971 0.000000 0.000000 0.003643 0.999993
1726035541.712410 0.011609 -0.057604 0.082262 0.000000 0.000000 0.003971 0.999992
1726035541.812435 0.009281 -0.054237 0.085376 0.000000 0.000000 0.002215 0.999998
1726035541.912454 0.009985 -0.055564 0.081740 0.000000 0.000000 0.002235 0.999998
1726035542.012474 -0.021328 -0.048519 0.090504 0.000000 0.000000 0.004739 0.999989
1726035542.112341 -0.006528 -0.072434 0.086558 0.000000 0.000000 0.002649 0.999996
1726035542.212436 0.018965 -0.060927 0.125314 0.000000 0.000000 0.002057 0.999998
1726035542.312324 0.020106 -0.067810 0.126574 0.000000 0.000000 0.001360 0.999999
1726035542.412491 0.015522 -0.070714 0.113282 0.000000 0.000000 0.002873 0.999996
1726035542.512311 0.004049 -0.048821 0.076894 0.000000 0.000000 0.001759 0.999998
1726035542.612293 0.018346 -0.056746 0.116269 0.000000 0.000000 0.003417 0.999994
1726035542.712310 0.011423 -0.055173 0.111987 0.000000 0.000000 0.003001 0.999995
1726035542.812322 0.016606 -0.055341 0.127644 0.000000 0.000000 0.003223 0.999995
1726035542.912390 -0.008295 -0.044908 0.103058 0.000000 0.000000 0.002031 0.999998
1726035543.012342 -0.022786 -0.041328 0.138346 0.000000 0.000000 0.000277 1.000000
1726035543.112403 -0.020304 -0.042333 0.096498 0.000000 0.000000 0.000938 1.000000
1726035543.212356 -0.011096 -0.058767 0.100970 0.000000 0.000000 0.002737 0.999996
1726035543.312416 -0.014889 -0.058680 0.137749 0.000000 0.000000 0.002051 0.999998
1726035543.412240 -0.017866 -0.057969 0.076004 0.000000 0.000000 0.001211 0.999999
1726035543.512382 -0.035239 -0.068345 0.112146 0.000000 0.000000 0.001154 0.999999
1726035543.612423 -0.001942 -0.059983 0.076013 0.000000 0.000000 0.003158 0.999995
1726035543.712301 -0.013907 -0.037787 0.047994 0.000000 0.000000 0.001373 0.999999
1726035543.812345 -0.013446 -0.050227 0.069167 0.000000 0.000000 0.002589 0.999997
1726035543.912321 -0.004196 -0.062924 0.109177 0.000000 0.000000 0.002861 0.999996
1726035544.012327 0.013620 -0.053071 0.044420 0.000000 0.000000 0.000362 1.000000
1726035544.112332 -0.004012 -0.066696 0.114139 0.000000 0.000000 0.000730 1.000000
1726035544.212400 -0.011100 -0.082663 0.055980 0.000000 0.000000 0.003199 0.999995
1726035544.312281 -0.006207 -0.067557 0.092148 0.000000 0.000000 0.002805 0.999996
1726035544.412224 -0.001296 -0.063911 0.134215 0.000000 0.000000 0.002539 0.999997
1726035544.512171 -0.002729 -0.064011 0.118589 0.000000 0.000000 0.002488 0.999997
1726035544.612271 0.011184 -0.056061 0.089908 0.000000 0.000000 0.003704 0.999993
1726035544.712198 0.021943 -0.049422 0.065129 0.000000 0.000000 0.002786 0.999996
1726035544.812273 0.009392 -0.064400 0.062069 0.000000 0.000000 0.003564 0.999994
1726035544.912212 -0.009943 -0.069933 0.132984 0.000000 0.000000 0.001440 0.999999
1726035545.012197 -0.021362 -0.074857 0.106710 0.000000 0.000000 0.002654 0.999996
1726035545.112280 0.019110 -0.070900 0.097192 0.000000 0.000000 0.002856 0.999996
1726035545.212153 -0.015093 -0.063340 0.097728 0.000000 0.000000 0.002376 0.999997
1726035545.312211 0.030999 -0.084239 0.071204 0.000000 0.000000 0.005817 0.999983
1726035545.412264 0.017758 -0.065575 0.080403 0.000000 0.000000 0.003132 0.999995
1726035545.512255 0.007275 -0.069054 0.079678 0.000000 0.000000 0.003115 0.999995
1726035545.612239 0.007035 -0.089873 0.105410 0.000000 0.000000 0.004425 0.999990
1726035545.712303 -0.010390 -0.055970 0.105441 0.000000 0.000000 0.000704 1.000000
1726035545.812154 0.001454 -0.069263 0.120850 0.000000 0.000000 0.002190 0.999998
1726035545.912099 0.008507 -0.063347 0.111494 0.000000 0.000000 0.002569 0.999997
1726035546.012150 -0.004177 -0.069818 0.041033 0.000000 0.000000 0.001227 0.999999
1726035546.112123 0.024876 -0.083879 0.113289 0.000000 0.000000 0.005977 0.999982
1726035546.212112 0.013303 -0.090147 0.111306 0.000000 0.000000 0.004595 0.999989
1726035546.312124 0.020761 -0.079507 0.123667 0.000000 0.000000 0.004373 0.999990
1726035546.412213 0.023953 -0.111539 0.079775 0.000000 0.000000 0.003775 0.999993
1726035546.512206 0.003605 -0.099209 0.123921 0.000000 0.000000 0.004448 0.999990
1726035546.612183 0.001389 -0.091928 0.112102 0.000000 0.000000 0.004147 0.999991
1726035546.712083 -0.012826 -0.096917 0.125157 0.000000 0.000000 0.005072 0.999987
1726035546.812170 0.008360 -0.095122 0.127758 0.000000 0.000000 0.004364 0.999990
1726035546.912095 0.026495 -0.099590 0.165417 0.000000 0.000000 0.004475 0.999990
1726035547.012022 0.055319 -0.105366 0.171130 0.000000 0.000000 0.004053 0.999992
1726035547.112093 0.059586 -0.069701 0.153619 0.000000 0.000000 0.002707 0.999996
1726035547.212098 0.057598 -0.075129 0.121554 0.000000 0.000000 0.004425 0.999990
1726035547.312105 0.076863 -0.075453 0.131138 0.000000 0.000000 0.004481 0.999990
1726035547.412157 0.099479 -0.074775 0.119609 0.000000 0.000000 0.005285 0.999986
1726035547.512097 0.121028 -0.051659 0.129329 0.000000 0.000000 0.004705 0.999989
1726035547.612017 0.140437 -0.052106 0.158714 0.000000 0.000000 0.004193 0.999991
1726035547.711971 0.182224 -0.097029 0.171140 0.000000 0.000000 0.007704 0.999970
1726035547.812064 0.159602 -0.077282 0.125707 0.000000 0.000000 0.004600 0.999989
1726035547.911930 0.173580 -0.083280 0.162918 0.000000 0.000000 0.005280 0.999986
1726035548.011987 0.187087 -0.070190 0.140349 0.000000 0.000000 0.004899 0.999988
1726035548.112087 0.201305 -0.072224 0.122662 0.000000 0.000000 0.004843 0.999988
1726035548.212071 0.228503 -0.093609 0.170610 0.000000 0.000000 0.006023 0.999982
1726035548.312008 0.228305 -0.067096 0.129523 0.000000 0.000000 0.002782 0.999996
1726035548.411926 0.257096 -0.077547 0.108681 0.000000 0.000000 0.003796 0.999993
1726035548.511926 0.260202 -0.085400 0.139033 0.000000 0.000000 0.004326 0.999991
1726035548.611999 0.257724 -0.092549 0.141367 0.000000 0.000000 0.004848 0.999988
1726035548.711997 0.303107 -0.094632 0.105469 0.000000 0.000000 0.005285 0.999986
1726035548.812031 0.315920 -0.095818 0.126851 0.000000 0.000000 0.002900 0.999996
1726035548.912038 0.320345 -0.092069 0.125194 0.000000 0.000000 0.004040 0.999992
1726035549.011963 0.317687 -0.078034 0.121227 0.000000 0.000000 0.001780 0.999998
1726035549.112016 0.354306 -0.088210 0.138070 0.000000 0.000000 0.002224 0.999998
1726035549.211889 0.360589 -0.087191 0.122931 0.000000 0.000000 0.005071 0.999987
1726035549.312031 0.372375 -0.101550 0.196169 0.000000 0.000000 0.004769 0.999989
1726035549.411927 0.394783 -0.076617 0.104894 0.000000 0.000000 0.003608 0.999993
1726035549.511956 0.429938 -0.101204 0.111591 0.000000 0.000000 0.004721 0.999989
1726035549.611985 0.412156 -0.069916 0.110786 0.000000 0.000000 0.004237 0.999991
1726035549.711862 0.447316 -0.109478 0.157631 0.000000 0.000000 0.004991 0.999988
1726035549.811954 0.462237 -0.105633 0.132743 0.000000 0.000000 0.005255 0.999986
1726035549.911946 0.440176 -0.093004 0.141342 0.000000 0.000000 0.003197 0.999995
1726035550.011828 0.464457 -0.101253 0.135236 0.000000 0.000000 0.002223 0.999998
