# timestamp x y z qx qy qz qw
1726035539.411232 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1726035539.512517 -0.000049 -0.001202 0.000000 0.000000 0.000000 -0.000059 1.000000
1726035539.612536 0.000697 -0.002104 0.000000 0.000000 0.000000 0.000229 1.000000
1726035539.712510 0.000237 -0.001721 0.000000 0.000000 0.000000 0.000181 1.000000
1726035539.811143 -0.000730 -0.001634 0.000000 0.000000 0.000000 0.000279 1.000000
1726035539.911128 -0.000870 -0.001686 0.000000 0.000000 0.000000 0.000243 1.000000
1726035540.012465 -0.000726 -0.001728 0.000000 0.000000 0.000000 0.000126 1.000000
1726035540.112530 0.000312 -0.001964 0.000000 0.000000 0.000000 0.000217 1.000000
1726035540.212503 0.000131 -0.002037 0.000000 0.000000 0.000000 0.000199 1.000000
1726035540.312558 -0.000453 -0.002290 0.000000 0.000000 0.000000 0.000199 1.000000
1726035540.412514 -0.000798 -0.001200 0.000000 0.000000 0.000000 0.000224 1.000000
1726035540.512551 -0.000885 -0.001271 0.000000 0.000000 0.000000 0.000470 1.000000
1726035540.612479 -0.001356 -0.001648 0.000000 0.000000 0.000000 0.000509 1.000000
1726035540.712546 -0.001674 -0.001360 0.000000 0.000000 0.000000 0.000453 1.000000
1726035540.812524 -0.000745 -0.001606 0.000000 0.000000 0.000000 0.000418 1.000000
1726035540.912492 -0.000797 -0.001256 0.000000 0.000000 0.000000 0.000427 1.000000
1726035541.012540 -0.001093 -0.001515 0.000000 0.000000 0.000000 0.000387 1.000000
1726035541.112509 -0.000814 -0.000979 0.000000 0.000000 0.000000 0.000344 1.000000
1726035541.212548 -0.000737 -0.001478 0.000000 0.000000 0.000000 0.000422 1.000000
1726035541.312542 -0.000408 -0.001915 0.000000 0.000000 0.000000 0.000435 1.000000
1726035541.412452 -0.000370 -0.001818 0.000000 0.000000 0.000000 0.000476 1.000000
1726035541.512492 -0.000516 -0.001662 0.000000 0.000000 0.000000 0.000539 1.000000
1726035541.612530 -0.000554 -0.001619 0.000000 0.000000 0.000000 0.000561 1.000000
1726035541.712410 -0.000470 -0.001753 0.000000 0.000000 0.000000 0.000588 1.000000
1726035541.812435 -0.000336 -0.001775 0.000000 0.000000 0.000000 0.000590 1.000000
1726035541.912454 -0.000317 -0.001827 0.000000 0.000000 0.000000 0.000602 1.000000
1726035542.012474 -0.000196 -0.001681 0.000000 0.000000 0.000000 0.000664 1.000000
1726035542.112341 -0.000767 -0.001463 0.000000 0.000000 0.000000 0.000659 1.000000
1726035542.212436 -0.000360 -0.001749 0.000000 0.000000 0.000000 0.000775 1.000000
1726035542.312324 -0.000115 -0.001902 0.000000 0.000000 0.000000 0.000844 1.000000
1726035542.412491 -0.000150 -0.002215 0.000000 0.000000 0.000000 0.000903 1.000000
1726035542.512311 0.000061 -0.002316 0.000000 0.000000 0.000000 0.000897 1.000000
1726035542.612293 0.000073 -0.002323 0.000000 0.000000 0.000000 0.001095 0.999999
1726035542.712310 0.000210 -0.002287 0.000000 0.000000 0.000000 0.001185 0.999999
1726035542.812322 0.000232 -0.002359 0.000000 0.000000 0.000000 0.001235 0.999999
1726035542.912390 0.000105 -0.002552 0.000000 0.000000 0.000000 0.001267 0.999999
1726035543.012342 -0.000345 -0.002427 0.000000 0.000000 0.000000 0.001330 0.999999
1726035543.112403 -0.000667 -0.002272 0.000000 0.000000 0.000000 0.001388 0.999999
1726035543.212356 -0.001132 -0.002299 0.000000 0.000000 0.000000 0.001348 0.999999
1726035543.312416 -0.001213 -0.002291 0.000000 0.000000 0.000000 0.001365 0.999999
1726035543.412240 -0.000980 -0.002334 0.000000 0.000000 0.000000 0.001285 0.999999
1726035543.512382 -0.001748 -0.002272 0.000000 0.000000 0.000000 0.001306 0.999999
1726035543.612423 -0.001206 -0.002340 0.000000 0.000000 0.000000 0.001364 0.999999
1726035543.712301 -0.001226 -0.002902 0.000000 0.000000 0.000000 0.001366 0.999999
1726035543.812345 -0.000797 -0.003061 0.000000 0.000000 0.000000 0.001487 0.999999
1726035543.912321 -0.000864 -0.003722 0.000000 0.000000 0.000000 0.001561 0.999999
1726035544.012327 -0.002184 -0.003658 0.000000 0.000000 0.000000 0.001442 0.999999
1726035544.112332 -0.002424 -0.003775 0.000000 0.000000 0.000000 0.001448 0.999999
1726035544.212400 -0.000690 -0.005191 0.000000 0.000000 0.000000 0.001703 0.999999
1726035544.312281 -0.002006 -0.004412 0.000000 0.000000 0.000000 0.001683 0.999999
1726035544.412224 -0.003177 -0.004321 0.000000 0.000000 0.000000 0.001669 0.999999
1726035544.512171 -0.004357 -0.003823 0.000000 0.000000 0.000000 0.001387 0.999999
1726035544.612271 -0.002337 -0.005201 0.000000 0.000000 0.000000 0.001769 0.999998
1726035544.712198 -0.001562 -0.005402 0.000000 0.000000 0.000000 0.001914 0.999998
1726035544.812273 -0.001449 -0.004893 0.000000 0.000000 0.000000 0.001870 0.999998
1726035544.912212 -0.001505 -0.004880 0.000000 0.000000 0.000000 0.001857 0.999998
1726035545.012197 -0.001459 -0.005044 0.000000 0.000000 0.000000 0.001914 0.999998
1726035545.112280 -0.001115 -0.005094 0.000000 0.000000 0.000000 0.001944 0.999998
1726035545.212153 -0.001200 -0.004307 0.000000 0.000000 0.000000 0.001822 0.999998
1726035545.312211 -0.000710 -0.003952 0.000000 0.000000 0.000000 0.001781 0.999998
1726035545.412264 -0.001449 -0.003953 0.000000 0.000000 0.000000 0.001837 0.999998
1726035545.512255 -0.001500 -0.004056 0.000000 0.000000 0.000000 0.001868 0.999998
1726035545.612239 -0.001694 -0.004130 0.000000 0.000000 0.000000 0.001902 0.999998
1726035545.712303 -0.001691 -0.003856 0.000000 0.000000 0.000000 0.001896 0.999998
1726035545.812154 -0.002000 -0.003009 0.000000 0.000000 0.000000 0.001843 0.999998
1726035545.912099 -0.002432 -0.003186 0.000000 0.000000 0.000000 0.001903 0.999998
1726035546.012150 -0.002365 -0.003246 0.000000 0.000000 0.000000 0.001874 0.999998
1726035546.112123 -0.001949 -0.003653 0.000000 0.000000 0.000000 0.001897 0.999998
1726035546.212112 -0.001854 -0.004578 0.000000 0.000000 0.000000 0.002034 0.999998
1726035546.312124 -0.002396 -0.004686 0.000000 0.000000 0.000000 0.002111 0.999998
1726035546.412213 -0.002758 -0.004697 0.000000 0.000000 0.000000 0.002172 0.999998
1726035546.512206 -0.002475 -0.004755 0.000000 0.000000 0.000000 0.002180 0.999998
1726035546.612183 0.000894 -0.005125 0.000000 0.000000 0.000000 0.002275 0.999997
1726035546.712083 0.010722 -0.004812 0.000000 0.000000 0.000000 0.002400 0.999997
1726035546.812170 0.024416 -0.004364 0.000000 0.000000 0.000000 0.002289 0.999997
1726035546.912095 0.040851 -0.004737 0.000000 0.000000 0.000000 0.002231 0.999998
1726035547.012022 0.058808 -0.004958 0.000000 0.000000 0.000000 0.002300 0.999997
1726035547.112093 0.075154 -0.005262 0.000000 0.000000 0.000000 0.002691 0.999996
1726035547.212098 0.089416 -0.005192 0.000000 0.000000 0.000000 0.002749 0.999996
1726035547.312105 0.102788 -0.004642 0.000000 0.000000 0.000000 0.003009 0.999995
1726035547.412157 0.117362 -0.004167 0.000000 0.000000 0.000000 0.003048 0.999995
1726035547.512097 0.132326 -0.004065 0.000000 0.000000 0.000000 0.002789 0.999996
1726035547.612017 0.147381 -0.003698 0.000000 0.000000 0.000000 0.002997 0.999996
1726035547.711971 0.163341 -0.004486 0.000000 0.000000 0.000000 0.003334 0.999994
1726035547.812064 0.178549 -0.004160 0.000000 0.000000 0.000000 0.003479 0.999994
